17
23
31
18
16
10
11
11
10
11
11
11
10
10
11
14
11
12
12
12
12
11
11
14
12
13
13
12
12
14
12
12
13
14
11
13
31
13
12
12
13
13
11
15
12
12
13
14
14
13
12
12
11
13
11
13
16
25
14
14
15
24
13
16
13
15
12
15
14
16
14
15
14
29
14
14
15
14
14
16
13
21
15
14
18
13
15
14
15
27
14
16
17
17
17
2
3
2
4
2
2
2
3
2
3
3
1
2
4
5
1
5
3
7
