11
10
10
10
10
12
10
11
9
11
11
12
11
10
11
10
10
13
15
10
11
25
12
11
12
14
11
11
12
18
13
12
12
12
12
13
13
11
14
14
13
11
12
13
14
16
12
14
14
16
12
12
15
13
24
15
14
13
15
14
15
12
14
15
13
14
13
14
14
15
15
14
14
31
15
15
14
26
13
17
16
45
15
15
15
17
17
16
18
14
50
